time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.259999999999997,-1.48102214589,3.22359820325,26.1937253058,6.16058537086,6.27961870672,0.0,-0.315508766629,0.681460315208,6.70331633646,-0.179112312451,-0.0174206434047,0.0,449.8249116802506,449.8694232334925,449.6905620471311,447.63279936225643
4.319999999999996,-1.49988083112,3.26185873657,26.5985133277,6.14968025354,6.27881609057,0.0,-0.313024341928,0.592870641467,6.78901852402,-0.187626719892,-0.00631709323106,0.0,473.2713422330946,474.12549493833643,473.3451932860012,472.659492556942
4.379999999999995,-1.51857850236,3.29464817621,27.0079283236,6.13833738362,6.27831322323,0.0,-0.310190093829,0.49906579435,6.8576215698,-0.192048295234,-0.0128667689268,0.0,469.42503907262494,468.9165230297936,469.87659213850196,469.50093049621114
4.439999999999993,-1.5370981285,3.32168549451,27.4207533951,6.1268794151,6.27748185437,0.0,-0.307056307528,0.401142846977,6.90280356424,-0.188888424438,-0.0159121391388,0.0,462.9740744894373,462.7344682198952,463.8075073857536,464.02183985548857
4.499999999999992,-1.55541577729,3.34269325379,27.8358710828,6.11518850598,6.27683343735,0.0,-0.303460172417,0.29810127265,6.93410153452,-0.21071431554,-0.00217026017554,0.0,459.815854195629,460.903580898956,460.4570383984326,458.69041259292095
4.559999999999991,-1.57349782187,3.35702033576,28.2544484616,6.1026745347,6.27698443301,0.0,-0.299279746391,0.178311942528,7.017757293,-0.204589715936,0.0105438793463,0.0,476.41002046512904,477.3813527809094,476.2122133780725,476.64094981743995
4.6199999999999894,-1.59134041055,3.36408351897,28.6770679845,6.08994956758,6.27769714109,0.0,-0.295539143539,0.0560243443373,7.06900919882,-0.234476038873,0.0144222794972,0.0,468.23800240205435,468.53956912938474,469.45889323280716,467.09055028334217
4.679999999999988,-1.60898796928,3.36409541732,29.1000207748,6.07575260478,6.27889252996,0.0,-0.292797378151,-0.0568093073528,7.02939829723,-0.241271773751,0.0291231635918,0.0,440.14761315775587,441.3628908742025,441.3264858345259,440.70864443786235
4.739999999999987,-1.62649789765,3.35732013742,29.5195443567,6.06220594723,6.28122857778,0.0,-0.291026458665,-0.170161853082,6.95488899012,-0.205499644477,0.0535712621641,0.0,428.9164774869477,430.9891129555302,427.4378218185234,430.42212726747465
4.799999999999986,-1.64394199099,3.34358588001,29.9343692351,6.04954263353,0.00136052007333,0.0,-0.290692068396,-0.288649071728,6.87279683352,-0.225463862035,0.0585149647538,0.0,425.9317073971079,426.3566058765763,427.8140750977386,426.0638055182346
4.859999999999984,-1.66143007589,3.32120611852,30.3498228661,6.03692891056,0.005314550883,0.0,-0.292635870764,-0.458470008373,6.9746228939,-0.190177174954,0.0776229175791,0.0,484.4003909615406,485.83822582111065,482.71266737898685,485.32783345993886
4.919999999999983,-1.67910026544,3.28933716483,30.7675834187,6.02578751285,0.0110716476153,0.0,-0.296829131924,-0.604736050295,6.95048846921,-0.177970051804,0.118598039435,0.0,445.79824270787225,449.14180418682486,447.0693368742258,448.029793354564
4.979999999999982,-1.69711894458,3.24871201845,31.1830980794,6.01526605594,0.0181098859945,0.0,-0.304376320907,-0.750276377261,6.8999019044,-0.170593431849,0.11458412248,0.0,439.6401763090674,439.31988702436996,439.0004713825715,439.5822581651274
5.0399999999999805,-1.71569672704,3.1993312179,31.5950348149,6.00466298008,0.024765832192,0.0,-0.315427620051,-0.896569428001,6.83130885426,-0.193205130686,0.102398998705,0.0,434.5651753229413,433.55344102075225,434.13842103903227,432.20484901536355
